time,close,high,low,open,Adj Close,Volume
10/21/2017,6031.600098,6194.879883,5965.069824,5996.790039,6031.600098,2207099904
10/22/2017,6008.419922,6076.259766,5792.339844,6036.660156,6008.419922,2034630016
10/23/2017,5930.319824,6075.589844,5732.470215,6006,5930.319824,2401840128
10/24/2017,5526.640137,5935.52002,5504.180176,5935.52002,5526.640137,2735699968
10/25/2017,5750.799805,5754.330078,5397.879883,5524.600098,5750.799805,1966989952
10/26/2017,5904.830078,5976.799805,5721.220215,5747.950195,5904.830078,1905040000
10/27/2017,5780.899902,5988.390137,5728.819824,5899.740234,5780.899902,1710130048
10/28/2017,5753.089844,5876.720215,5689.189941,5787.819824,5753.089844,1403920000
10/29/2017,6153.850098,6255.709961,5724.580078,5754.439941,6153.850098,2859040000
10/30/2017,6130.529785,6214.990234,6040.850098,6114.850098,6130.529785,1772150016
10/31/2017,6468.399902,6470.430176,6103.330078,6132.02002,6468.399902,2311379968
11/1/2017,6767.310059,6767.310059,6377.879883,6440.970215,6767.310059,2870320128
11/2/2017,7078.5,7367.330078,6758.720215,6777.77002,7078.5,4653770240
11/3/2017,7207.759766,7461.290039,7002.939941,7087.529785,7207.759766,3369860096
11/4/2017,7379.950195,7492.859863,7031.279785,7164.47998,7379.950195,2483800064
11/5/2017,7407.410156,7617.47998,7333.189941,7404.52002,7407.410156,2380410112
11/6/2017,7022.759766,7445.77002,7007.310059,7403.220215,7022.759766,3111899904
11/7/2017,7144.379883,7253.319824,7023.100098,7023.100098,7144.379883,2326340096
11/8/2017,7459.689941,7776.419922,7114.02002,7141.379883,7459.689941,4602200064
11/9/2017,7143.580078,7446.830078,7101.52002,7446.830078,7143.580078,3226249984
11/10/2017,6618.140137,7312,6436.870117,7173.72998,6618.140137,5208249856
11/11/2017,6357.600098,6873.149902,6204.220215,6618.609863,6357.600098,4908680192
11/12/2017,5950.069824,6625.049805,5519.009766,6295.450195,5950.069824,8957349888
11/13/2017,6559.490234,6811.189941,5844.290039,5938.25,6559.490234,6263249920
11/14/2017,6635.75,6764.97998,6461.75,6561.47998,6635.75,3197110016
11/15/2017,7315.540039,7342.25,6634.759766,6634.759766,7315.540039,4200880128
11/16/2017,7871.689941,7967.379883,7176.580078,7323.240234,7871.689941,5123809792
11/17/2017,7708.990234,8004.589844,7561.089844,7853.569824,7708.990234,4651670016
11/18/2017,7790.149902,7884.990234,7463.439941,7697.209961,7790.149902,3667190016
11/19/2017,8036.490234,8101.910156,7694.100098,7766.029785,8036.490234,3149319936
11/20/2017,8200.639648,8336.860352,7949.359863,8039.069824,8200.639648,3488450048
11/21/2017,8071.259766,8348.660156,7762.709961,8205.740234,8071.259766,4277609984
11/22/2017,8253.549805,8302.259766,8075.470215,8077.950195,8253.549805,3633530112
11/23/2017,8038.77002,8267.400391,8038.77002,8232.379883,8038.77002,4225179904
11/24/2017,8253.69043,8374.160156,7940.930176,8074.02002,8253.69043,5058610176
11/25/2017,8790.919922,8790.919922,8191.149902,8241.709961,8790.919922,4342060032
11/26/2017,9330.549805,9522.929688,8775.589844,8789.040039,9330.549805,5475579904
11/27/2017,9818.349609,9818.349609,9352.719727,9352.719727,9818.349609,5653320192
11/28/2017,10058.79981,10125.7002,9736.299805,9823.429688,10058.79981,6348819968
11/29/2017,9888.610352,11517.40039,9601.030273,10077.40039,9888.610352,11568799744
11/30/2017,10233.59961,10801,9202.049805,9906.790039,10233.59961,8310689792
12/1/2017,10975.59961,11046.7002,9694.650391,10198.59961,10975.59961,6783119872
12/2/2017,11074.59961,11320.2002,10905.09961,10978.29981,11074.59961,5138500096
12/3/2017,11323.2002,11858.7002,10862,11082.7002,11323.2002,6608309760
12/4/2017,11657.2002,11657.2002,11081.79981,11315.40039,11657.2002,6132409856
12/5/2017,11916.7002,12032,11604.59961,11685.7002,11916.7002,6895260160
12/6/2017,14291.5,14369.09961,11923.40039,11923.40039,14291.5,12656300032
12/7/2017,17899.69922,17899.69922,14057.29981,14266.09961,17899.69922,17950699520
12/8/2017,16569.40039,18353.40039,14336.90039,17802.90039,16569.40039,21135998976
12/9/2017,15178.2002,16783,13674.90039,16523.30078,15178.2002,13911300096
12/10/2017,15455.40039,15850.59961,13226.59961,15168.40039,15455.40039,13433299968
12/11/2017,16936.80078,17513.90039,15404.79981,15427.40039,16936.80078,12153900032
12/12/2017,17415.40039,17781.80078,16571.59961,16919.80078,17415.40039,14603799552
12/13/2017,16408.19922,17653.09961,16039.7002,17500,16408.19922,12976900096
12/14/2017,16564,17085.80078,16185.90039,16384.59961,16564,13777399808
12/15/2017,17706.90039,18154.09961,16601.30078,16601.30078,17706.90039,14309999616
12/16/2017,19497.40039,19716.69922,17515.30078,17760.30078,19497.40039,12740599808
12/17/2017,19140.80078,20089,18974.09961,19475.80078,19140.80078,13314599936
12/18/2017,19114.19922,19371,18355.90039,19106.40039,19114.19922,14839499776
12/19/2017,17776.69922,19177.80078,17275.40039,19118.30078,17776.69922,16894499840
12/20/2017,16624.59961,17934.69922,16077.7002,17760.30078,16624.59961,22149699584
12/21/2017,15802.90039,17567.69922,15342.7002,16642.40039,15802.90039,16516599808
12/22/2017,13831.79981,15943.40039,11833,15898,13831.79981,22197999616
12/23/2017,14699.2002,15603.2002,13828.79981,13948.7002,14699.2002,13086000128
12/24/2017,13925.79981,14626,12747.7002,14608.2002,13925.79981,11572299776
12/25/2017,14026.59961,14593,13448.90039,13995.90039,14026.59961,10664699904
12/26/2017,16099.79981,16461.19922,14028.90039,14036.59961,16099.79981,13454300160
12/27/2017,15838.5,16930.90039,15114.29981,16163.5,15838.5,12487600128
12/28/2017,14606.5,15888.40039,13937.29981,15864.09961,14606.5,12336499712
12/29/2017,14656.2002,15279,14307,14695.79981,14656.2002,13025500160
12/30/2017,12952.2002,14681.90039,12350.09961,14681.90039,12952.2002,14452599808
12/31/2017,14156.40039,14377.40039,12755.59961,12897.7002,14156.40039,12136299520
1/1/2018,13657.2002,14112.2002,13154.7002,14112.2002,13657.2002,10291200000
1/2/2018,14982.09961,15444.59961,13163.59961,13625,14982.09961,16846600192
1/3/2018,15201,15572.79981,14844.5,14978.2002,15201,16871900160
1/4/2018,15599.2002,15739.7002,14522.2002,15270.7002,15599.2002,21783199744
1/5/2018,17429.5,17705.19922,15202.79981,15477.2002,17429.5,23840899072
1/6/2018,17527,17712.40039,16764.59961,17462.09961,17527,18314600448
1/7/2018,16477.59961,17579.59961,16087.7002,17527.30078,16477.59961,15866000384
1/8/2018,15170.09961,16537.90039,14208.2002,16476.19922,15170.09961,18413899776
1/9/2018,14595.40039,15497.5,14424,15123.7002,14595.40039,16659999744
1/10/2018,14973.29981,14973.29981,13691.2002,14588.5,14973.29981,18500800512
1/11/2018,13405.79981,15018.79981,13105.90039,14968.2002,13405.79981,16534099968
1/12/2018,13980.59961,14229.90039,13158.09961,13453.90039,13980.59961,12065699840
1/13/2018,14360.2002,14659.5,13952.40039,13952.40039,14360.2002,12763599872
1/14/2018,13772,14511.79981,13268,14370.79981,13772,11084099584
1/15/2018,13819.79981,14445.5,13641.7002,13767.29981,13819.79981,12750799872
1/16/2018,11490.5,13843.09961,10194.90039,13836.09961,11490.5,18853799936
1/17/2018,11188.59961,11678,9402.290039,11431.09961,11188.59961,18830600192
1/18/2018,11474.90039,12107.29981,10942.5,11198.79981,11474.90039,15020399616
1/19/2018,11607.40039,11992.79981,11172.09961,11429.79981,11607.40039,10740400128
1/20/2018,12899.2002,13103,11656.2002,11656.2002,12899.2002,11801700352
1/21/2018,11600.09961,12895.90039,11288.2002,12889.2002,11600.09961,9935179776
1/22/2018,10931.40039,11966.40039,10240.2002,11633.09961,10931.40039,10537400320
1/23/2018,10868.40039,11377.59961,10129.7002,10944.5,10868.40039,9660609536
1/24/2018,11359.40039,11501.40039,10639.79981,10903.40039,11359.40039,9940989952
1/25/2018,11259.40039,11785.7002,11057.40039,11421.7002,11259.40039,8873169920
1/26/2018,11171.40039,11656.7002,10470.29981,11256,11171.40039,9746199552
1/27/2018,11440.7002,11614.90039,10989.2002,11174.90039,11440.7002,7583269888
1/28/2018,11786.29981,12040.29981,11475.29981,11475.29981,11786.29981,8350360064
1/29/2018,11296.40039,11875.59961,11179.2002,11755.5,11296.40039,7107359744
1/30/2018,10106.29981,11307.2002,10036.2002,11306.79981,10106.29981,8637859840
1/31/2018,10221.09961,10381.59961,9777.419922,10108.2002,10221.09961,8041160192
2/1/2018,9170.540039,10288.79981,8812.280273,10237.29981,9170.540039,9959400448
2/2/2018,8830.75,9142.280273,7796.490234,9142.280273,8830.75,12726899712
2/3/2018,9174.910156,9430.75,8251.629883,8852.120117,9174.910156,7263790080
2/4/2018,8277.009766,9334.870117,8031.220215,9175.700195,8277.009766,7073549824
2/5/2018,6955.27002,8364.839844,6756.680176,8270.540039,6955.27002,9285289984
2/6/2018,7754,7850.700195,6048.259766,7051.75,7754,13999800320
2/7/2018,7621.299805,8509.110352,7236.790039,7755.490234,7621.299805,9169280000
2/8/2018,8265.589844,8558.769531,7637.859863,7637.859863,8265.589844,9346750464
2/9/2018,8736.980469,8736.980469,7884.709961,8271.839844,8736.980469,6784820224
2/10/2018,8621.900391,9122.549805,8295.469727,8720.080078,8621.900391,7780960256
2/11/2018,8129.970215,8616.129883,7931.100098,8616.129883,8129.970215,6122189824
2/12/2018,8926.570313,8985.919922,8141.430176,8141.430176,8926.570313,6256439808
2/13/2018,8598.30957,8958.469727,8455.410156,8926.719727,8598.30957,5696719872
2/14/2018,9494.629883,9518.540039,8599.919922,8599.919922,9494.629883,7909819904
2/15/2018,10166.40039,10234.79981,9395.580078,9488.320313,10166.40039,9062540288
2/16/2018,10233.90039,10324.09961,9824.820313,10135.7002,10233.90039,7296159744
2/17/2018,11112.7002,11139.5,10149.40039,10207.5,11112.7002,8660880384
2/18/2018,10551.79981,11349.79981,10326,11123.40039,10551.79981,8744009728
2/19/2018,11225.29981,11273.79981,10513.2002,10552.59961,11225.29981,7652089856
2/20/2018,11403.7002,11958.5,11231.79981,11231.79981,11403.7002,9926540288
2/21/2018,10690.40039,11418.5,10479.09961,11372.2002,10690.40039,9405339648
2/22/2018,10005,11039.09961,9939.089844,10660.40039,10005,8040079872
2/23/2018,10301.09961,10487.29981,9734.55957,9937.070313,10301.09961,7739500032
2/24/2018,9813.070313,10597.2002,9546.969727,10287.7002,9813.070313,6917929984
2/25/2018,9664.730469,9923.219727,9407.05957,9796.419922,9664.730469,5706939904
2/26/2018,10366.7002,10475,9501.730469,9669.429688,10366.7002,7287690240
2/27/2018,10725.59961,10878.5,10246.09961,10393.90039,10725.59961,6966179840
2/28/2018,10397.90039,11089.79981,10393.09961,10687.2002,10397.90039,6936189952
3/1/2018,10951,11052.29981,10352.7002,10385,10951,7317279744
3/2/2018,11086.40039,11189,10850.09961,10977.40039,11086.40039,7620590080
3/3/2018,11489.7002,11528.2002,11002.40039,11101.90039,11489.7002,6690570240
3/4/2018,11512.59961,11512.59961,11136.09961,11497.40039,11512.59961,6084149760
3/5/2018,11573.29981,11704.09961,11443.90039,11532.40039,11573.29981,6468539904
3/6/2018,10779.90039,11500.09961,10694.29981,11500.09961,10779.90039,6832169984
3/7/2018,9965.570313,10929.5,9692.120117,10803.90039,9965.570313,8797910016
3/8/2018,9395.009766,10147.40039,9335.870117,9951.44043,9395.009766,7186089984
3/9/2018,9337.549805,9466.349609,8513.030273,9414.69043,9337.549805,8704190464
3/10/2018,8866,9531.320313,8828.469727,9350.589844,8866,5386319872
3/11/2018,9578.629883,9711.889648,8607.120117,8852.780273,9578.629883,6296370176
3/12/2018,9205.120117,9937.5,8956.429688,9602.929688,9205.120117,6457399808
3/13/2018,9194.849609,9470.379883,8958.19043,9173.040039,9194.849609,5991139840
3/14/2018,8269.80957,9355.849609,8068.589844,9214.650391,8269.80957,6438230016
3/15/2018,8300.860352,8428.349609,7783.049805,8290.759766,8300.860352,6834429952
3/16/2018,8338.349609,8585.150391,8005.310059,8322.910156,8338.349609,5289379840
3/17/2018,7916.879883,8346.530273,7812.819824,8321.910156,7916.879883,4426149888
3/18/2018,8223.679688,8245.509766,7397.990234,7890.52002,8223.679688,6639190016
3/19/2018,8630.650391,8675.870117,8182.399902,8344.120117,8630.650391,6729110016
3/20/2018,8913.469727,9051.019531,8389.889648,8619.669922,8913.469727,6361789952
3/21/2018,8929.280273,9177.370117,8846.330078,8937.480469,8929.280273,6043129856
3/22/2018,8728.469727,9100.709961,8564.900391,8939.44043,8728.469727,5530390016
3/23/2018,8879.620117,8879.620117,8360.620117,8736.25,8879.620117,5954120192
3/24/2018,8668.120117,8996.179688,8665.700195,8901.950195,8668.120117,5664600064
3/25/2018,8495.780273,8682.009766,8449.099609,8612.80957,8495.780273,4569880064
3/26/2018,8209.400391,8530.080078,7921.430176,8498.469727,8209.400391,5921039872
3/27/2018,7833.040039,8232.780273,7797.279785,8200,7833.040039,5378250240
3/28/2018,7954.47998,8122.890137,7809.169922,7836.830078,7954.47998,4935289856
3/29/2018,7165.700195,7994.330078,7081.379883,7979.069824,7165.700195,6361229824
3/30/2018,6890.52002,7276.660156,6683.930176,7171.450195,6890.52002,6289509888
3/31/2018,6973.529785,7207.850098,6863.52002,6892.47998,6973.529785,4553269760
4/1/2018,6844.22998,7060.950195,6526.870117,7003.060059,6844.22998,4532100096
4/2/2018,7083.799805,7135.470215,6816.580078,6844.859863,7083.799805,4333440000
4/3/2018,7456.109863,7530.939941,7072.490234,7102.259766,7456.109863,5499700224
4/4/2018,6853.839844,7469.879883,6803.879883,7456.410156,6853.839844,4936000000
4/5/2018,6811.470215,6933.819824,6644.799805,6848.649902,6811.470215,5639320064
4/6/2018,6636.319824,6857.490234,6575,6815.959961,6636.319824,3766810112
4/7/2018,6911.089844,7050.540039,6630.509766,6630.509766,6911.089844,3976610048
4/8/2018,7023.52002,7111.560059,6919.97998,6919.97998,7023.52002,3652499968
4/9/2018,6770.72998,7178.109863,6661.990234,7044.319824,6770.72998,4894060032
4/10/2018,6834.759766,6872.410156,6704.149902,6795.439941,6834.759766,4272750080
4/11/2018,6968.319824,6968.319824,6817.589844,6843.470215,6968.319824,4641889792
4/12/2018,7889.25,7899.22998,6806.509766,6955.379883,7889.25,8906250240
4/13/2018,7895.959961,8183.959961,7758.930176,7901.089844,7895.959961,7764460032
4/14/2018,7986.240234,8140.709961,7846,7874.669922,7986.240234,5191430144
4/15/2018,8329.110352,8338.419922,7999.330078,7999.330078,8329.110352,5244480000
4/16/2018,8058.669922,8371.150391,7925.72998,8337.570313,8058.669922,5631309824
4/17/2018,7902.089844,8285.959961,7881.720215,8071.660156,7902.089844,6900879872
4/18/2018,8163.419922,8197.799805,7886.009766,7944.430176,8163.419922,6529909760
4/19/2018,8294.30957,8298.69043,8138.779785,8159.27002,8294.30957,7063209984
4/20/2018,8845.830078,8880.230469,8244.540039,8286.879883,8845.830078,8438110208
4/21/2018,8895.580078,8997.570313,8652.150391,8848.790039,8895.580078,7548550144
4/22/2018,8802.459961,9001.639648,8779.610352,8925.05957,8802.459961,6629899776
4/23/2018,8930.879883,8958.549805,8788.80957,8794.389648,8930.879883,6925190144
4/24/2018,9697.5,9732.610352,8927.830078,8934.339844,9697.5,10678800384
4/25/2018,8845.740234,9745.320313,8799.839844,9701.030273,8845.740234,11083100160
4/26/2018,9281.509766,9281.509766,8727.089844,8867.320313,9281.509766,8970559488
4/27/2018,8987.049805,9375.469727,8987.049805,9290.629883,8987.049805,7566289920
4/28/2018,9348.480469,9412.089844,8931.990234,8939.269531,9348.480469,7805479936
4/29/2018,9419.080078,9531.490234,9193.709961,9346.410156,9419.080078,8853000192
4/30/2018,9240.549805,9477.139648,9166.80957,9426.110352,9240.549805,8673920000
5/1/2018,9119.009766,9255.879883,8891.049805,9251.469727,9119.009766,7713019904
5/2/2018,9235.919922,9256.519531,9015.139648,9104.599609,9235.919922,7558159872
5/3/2018,9743.860352,9798.330078,9188.150391,9233.969727,9743.860352,10207299584
5/4/2018,9700.759766,9779.200195,9585.959961,9695.5,9700.759766,8217829888
5/5/2018,9858.150391,9964.5,9695.120117,9700.280273,9858.150391,7651939840
5/6/2018,9654.799805,9940.139648,9465.25,9845.30957,9654.799805,7222280192
5/7/2018,9373.009766,9665.849609,9231.530273,9645.669922,9373.009766,7394019840
5/8/2018,9234.820313,9462.75,9127.769531,9380.870117,9234.820313,7415869952
5/9/2018,9325.179688,9374.759766,9031.620117,9223.730469,9325.179688,7226890240
5/10/2018,9043.94043,9396.040039,9040.519531,9325.959961,9043.94043,6906699776
5/11/2018,8441.490234,9052.959961,8394.459961,9052.959961,8441.490234,8488520192
5/12/2018,8504.889648,8664.860352,8223.5,8441.44043,8504.889648,6821380096
5/13/2018,8723.94043,8773.549805,8395.120117,8515.490234,8723.94043,5866379776
5/14/2018,8716.790039,8881.120117,8367.969727,8713.099609,8716.790039,7364149760
5/15/2018,8510.379883,8836.19043,8456.450195,8705.19043,8510.379883,6705710080
5/16/2018,8368.830078,8508.429688,8175.490234,8504.410156,8368.830078,6760220160
5/17/2018,8094.319824,8445.540039,8054.120117,8370.049805,8094.319824,5862530048
5/18/2018,8250.969727,8274.120117,7974.819824,8091.830078,8250.969727,5764190208
5/19/2018,8247.179688,8372.05957,8183.350098,8255.730469,8247.179688,4712399872
5/20/2018,8513.25,8562.410156,8205.240234,8246.990234,8513.25,5191059968
5/21/2018,8418.990234,8557.519531,8365.120117,8522.330078,8418.990234,5154990080
5/22/2018,8041.779785,8423.25,8004.580078,8419.870117,8041.779785,5137010176
5/23/2018,7557.819824,8054.660156,7507.879883,8037.080078,7557.819824,6491120128
5/24/2018,7587.339844,7738.600098,7331.140137,7561.120117,7587.339844,6049220096
5/25/2018,7480.140137,7659.140137,7392.649902,7592.299805,7480.140137,4867829760
5/26/2018,7355.879883,7595.160156,7349.120117,7486.47998,7355.879883,4051539968
5/27/2018,7368.220215,7381.740234,7270.959961,7362.080078,7368.220215,4056519936
5/28/2018,7135.990234,7419.049805,7100.890137,7371.310059,7135.990234,5040600064
5/29/2018,7472.589844,7526.419922,7090.680176,7129.459961,7472.589844,5662660096
5/30/2018,7406.52002,7573.77002,7313.600098,7469.72998,7406.52002,4922540032
5/31/2018,7494.169922,7608.899902,7361.129883,7406.149902,7494.169922,5127130112
6/1/2018,7541.450195,7604.72998,7407.339844,7500.700195,7541.450195,4921460224
6/2/2018,7643.450195,7695.830078,7497.259766,7536.720215,7643.450195,4939299840
6/3/2018,7720.25,7754.890137,7613.040039,7632.089844,7720.25,4851760128
6/4/2018,7514.470215,7753.819824,7474.040039,7722.529785,7514.470215,4993169920
6/5/2018,7633.759766,7643.22998,7397,7500.899902,7633.759766,4961739776
6/6/2018,7653.97998,7680.430176,7502.009766,7625.970215,7653.97998,4692259840
6/7/2018,7678.240234,7741.27002,7650.819824,7650.819824,7678.240234,4485799936
6/8/2018,7624.919922,7698.189941,7558.399902,7685.140137,7624.919922,4227579904
6/9/2018,7531.97998,7683.580078,7531.97998,7632.52002,7531.97998,3845220096
6/10/2018,6786.02002,7499.549805,6709.069824,7499.549805,6786.02002,5804839936
6/11/2018,6906.919922,6910.180176,6706.629883,6799.290039,6906.919922,4745269760
6/12/2018,6582.359863,6907.959961,6542.080078,6905.819824,6582.359863,4654380032
6/13/2018,6349.899902,6631.660156,6285.629883,6596.879883,6349.899902,5052349952
6/14/2018,6675.350098,6707.140137,6334.459961,6342.75,6675.350098,5138710016
6/15/2018,6456.580078,6681.080078,6433.870117,6674.080078,6456.580078,3955389952
6/16/2018,6550.160156,6592.490234,6402.290039,6455.450195,6550.160156,3194170112
6/17/2018,6499.27002,6589.109863,6499.27002,6545.529785,6499.27002,3104019968
6/18/2018,6734.819824,6781.140137,6446.680176,6510.069824,6734.819824,4039200000
6/19/2018,6769.939941,6822.5,6709.919922,6742.390137,6769.939941,4057029888
6/20/2018,6776.549805,6821.560059,6611.879883,6770.759766,6776.549805,3888640000
6/21/2018,6729.740234,6810.939941,6715.169922,6780.089844,6729.740234,3529129984
6/22/2018,6083.689941,6747.080078,6006.600098,6737.879883,6083.689941,5079810048
6/23/2018,6162.47998,6224.819824,6071.810059,6090.100098,6162.47998,3431360000
6/24/2018,6173.22998,6223.779785,5826.410156,6164.279785,6173.22998,4566909952
6/25/2018,6249.180176,6327.370117,6119.680176,6171.970215,6249.180176,5500810240
6/26/2018,6093.669922,6290.160156,6093.669922,6253.549805,6093.669922,3279759872
6/27/2018,6157.129883,6180,6052.850098,6084.399902,6157.129883,3296219904
6/28/2018,5903.439941,6170.410156,5873.049805,6153.160156,5903.439941,3467800064
6/29/2018,6218.299805,6261.660156,5835.75,5898.129883,6218.299805,3966230016
6/30/2018,6404,6465.509766,6214.220215,6214.220215,6404,4543860224
7/1/2018,6385.819824,6432.850098,6289.290039,6411.680176,6385.819824,4788259840
7/2/2018,6614.180176,6683.859863,6305.700195,6380.379883,6614.180176,4396930048
7/3/2018,6529.589844,6671.370117,6447.75,6596.660156,6529.589844,4672309760
7/4/2018,6597.549805,6771.919922,6450.459961,6550.870117,6597.549805,4176689920
7/5/2018,6639.140137,6749.540039,6546.649902,6599.709961,6639.140137,4999240192
7/6/2018,6673.5,6700.939941,6533.549805,6638.689941,6673.5,4313959936
7/7/2018,6856.930176,6863.990234,6579.240234,6668.709961,6856.930176,3961080064
7/8/2018,6773.879883,6885.910156,6747.97998,6857.799805,6773.879883,3386210048
7/9/2018,6741.75,6838.680176,6724.339844,6775.080078,6741.75,3718129920
7/10/2018,6329.950195,6767.740234,6320.720215,6739.209961,6329.950195,4052430080
7/11/2018,6394.709961,6444.959961,6330.470215,6330.77002,6394.709961,3644859904
7/12/2018,6228.810059,6397.100098,6136.419922,6396.779785,6228.810059,3770170112
7/13/2018,6238.049805,6310.549805,6192.240234,6235.029785,6238.049805,3805400064
7/14/2018,6276.120117,6298.189941,6212.220215,6247.5,6276.120117,2923670016
7/15/2018,6359.640137,6403.459961,6256.509766,6272.700195,6359.640137,3285459968
7/16/2018,6741.75,6741.75,6357.009766,6357.009766,6741.75,4725799936
7/17/2018,7321.040039,7387.240234,6684.169922,6739.649902,7321.040039,5961950208
7/18/2018,7370.779785,7534.990234,7280.470215,7315.319824,7370.779785,6103410176
7/19/2018,7466.859863,7494.459961,7295.459961,7378.200195,7466.859863,5111629824
7/20/2018,7354.129883,7594.669922,7323.259766,7467.399902,7354.129883,4936869888
7/21/2018,7419.290039,7437.640137,7262.410156,7352.720215,7419.290039,3726609920
7/22/2018,7418.490234,7537.950195,7383.819824,7417.799805,7418.490234,3695460096
7/23/2018,7711.109863,7771.5,7409.100098,7414.709961,7711.109863,5132480000
7/24/2018,8424.269531,8424.269531,7705.5,7716.509766,8424.269531,7277689856
7/25/2018,8181.390137,8416.870117,8086.359863,8379.660156,8181.390137,5845400064
7/26/2018,7951.580078,8290.330078,7878.709961,8176.850098,7951.580078,4899089920
7/27/2018,8165.009766,8262.660156,7839.759766,7950.399902,8165.009766,5195879936
7/28/2018,8192.150391,8222.849609,8110.77002,8169.060059,8192.150391,3988750080
7/29/2018,8218.459961,8272.259766,8141.180176,8205.820313,8218.459961,4107190016
7/30/2018,8180.47998,8235.5,7917.5,8221.580078,8180.47998,5551400000
7/31/2018,7780.439941,8181.529785,7696.930176,8181.200195,7780.439941,5287530000
8/1/2018,7624.910156,7769.040039,7504.950195,7769.040039,7624.910156,4797620000
8/2/2018,7567.149902,7712.77002,7523.439941,7634.189941,7567.149902,4214110000
8/3/2018,7434.390137,7562.140137,7328.649902,7562.140137,7434.390137,4627150000
8/4/2018,7032.850098,7497.490234,6984.069824,7438.669922,7032.850098,4268390000
8/5/2018,7068.47998,7102.77002,6940.700195,7031.080078,7068.47998,3679110000
8/6/2018,6951.799805,7166.549805,6890.540039,7062.939941,6951.799805,3925900000
8/7/2018,6753.120117,7146.560059,6748.240234,6958.319824,6753.120117,4682800000
8/8/2018,6305.799805,6746.850098,6226.220215,6746.850098,6305.799805,5064430000
8/9/2018,6568.22998,6625.72998,6249.069824,6305.560059,6568.22998,4267040000
8/10/2018,6184.709961,6591.259766,6124.52002,6571.419922,6184.709961,4528680000
8/11/2018,6295.72998,6455.740234,6109.029785,6185.790039,6295.72998,4047850000
8/12/2018,6322.689941,6409.850098,6237.5,6283.649902,6322.689941,5665250000
8/13/2018,6297.569824,6537.049805,6225.720215,6341.359863,6297.569824,4083980000
8/14/2018,6199.709961,6287.939941,5971.049805,6287.660156,6199.709961,5301700000
8/15/2018,6308.52002,6588.490234,6221.419922,6221.419922,6308.52002,4895450000
8/16/2018,6334.72998,6473.5,6276.410156,6294.22998,6334.72998,4328420000
8/17/2018,6580.629883,6582.5,6324.970215,6340.910156,6580.629883,4992990000
8/18/2018,6423.759766,6617.350098,6353.72998,6583.430176,6423.759766,3984520000
8/19/2018,6506.069824,6537.97998,6361.549805,6422.569824,6506.069824,3311170000
8/20/2018,6308.529785,6536.919922,6297.930176,6500.509766,6308.529785,3665100000
8/21/2018,6488.759766,6500.870117,6298.240234,6301.069824,6488.759766,3377180000
8/22/2018,6376.709961,6816.790039,6310.109863,6486.25,6376.709961,4668110000
8/23/2018,6534.879883,6546.540039,6371.339844,6371.339844,6534.879883,3426180000
8/24/2018,6719.959961,6719.959961,6498.640137,6551.52002,6719.959961,4097820000
8/25/2018,6763.189941,6789.629883,6700.959961,6719.950195,6763.189941,3312600000
8/26/2018,6707.259766,6774.75,6620.75,6754.640137,6707.259766,3295500000
8/27/2018,6884.640137,6884.640137,6689.709961,6710.799805,6884.640137,4019000000
8/28/2018,7096.279785,7109.560059,6882.339844,6891.080078,7096.279785,4659940000
8/29/2018,7047.160156,7113.299805,6970.819824,7091.709961,7047.160156,4145880000
8/30/2018,6978.22998,7072.689941,6834.689941,7043.759766,6978.22998,4463250000
8/31/2018,7037.580078,7057.169922,6920.160156,6973.970215,7037.580078,4495650000
9/1/2018,7193.25,7242.290039,7038.049805,7044.810059,7193.25,4116050000
9/2/2018,7272.720215,7306.310059,7132.160156,7189.580078,7272.720215,4329540000
9/3/2018,7260.060059,7317.939941,7208.149902,7279.029785,7260.060059,4087760000
9/4/2018,7361.660156,7388.259766,7255.439941,7263,7361.660156,4273640000
9/5/2018,6792.830078,7388.430176,6792.830078,7361.459961,6792.830078,5800460000
9/6/2018,6529.169922,6755.140137,6404.720215,6755.140137,6529.169922,5523470000
9/7/2018,6467.069824,6555.290039,6396.870117,6528.919922,6467.069824,4264680000
9/8/2018,6225.97998,6534.25,6197.52002,6460.169922,6225.97998,3835060000
9/9/2018,6300.859863,6446.259766,6201.220215,6223.379883,6300.859863,3671890000
9/10/2018,6329.700195,6374.97998,6292.759766,6301.569824,6329.700195,3714100000
9/11/2018,6321.200195,6398.919922,6260.209961,6331.879883,6321.200195,3849910000
9/12/2018,6351.799805,6363.870117,6265.089844,6317.009766,6351.799805,4064230000
9/13/2018,6517.310059,6535.410156,6354.240234,6354.240234,6517.310059,4210910000
9/14/2018,6512.709961,6596.100098,6456.169922,6515.410156,6512.709961,4076220000
9/15/2018,6543.200195,6561.720215,6493.549805,6509.399902,6543.200195,3216300000
9/16/2018,6517.180176,6544.330078,6460.100098,6536.680176,6517.180176,3273730000
9/17/2018,6281.200195,6540.209961,6257.52002,6514.060059,6281.200195,3910780000
9/18/2018,6371.299805,6384.180176,6265.709961,6280.910156,6371.299805,4180090000
9/19/2018,6398.540039,6448.459961,6208.339844,6371.850098,6398.540039,4431340000
9/20/2018,6519.669922,6529.259766,6395.950195,6398.850098,6519.669922,4348110000
9/21/2018,6734.950195,6794.330078,6496.359863,6513.870117,6734.950195,6531940000
9/22/2018,6721.97998,6814.560059,6616.799805,6735.049805,6721.97998,4509660000
9/23/2018,6710.629883,6766.149902,6679.419922,6715.319824,6710.629883,4197500000
